 40359217	 0	I have created a simple website app wrapped via Cordova and Crosswalk and it displays a black screen when reopening I have created a simple website app wrapped via Cordova and Crosswalk and it displays a black screen when reopening
 6232305	 0	Cant get a control from a TabControl DataTemplate Cant get a control from a TabControl DataTemplate
 34774201	 0	 
 8728861	 0	Can i specify a schema to build an XDocument while loading a xml file? Can i specify a schema to build an XDocument while loading a xml file?
 35147079	 0	 
 20103326	 0	 
 15785466	 0	 
 28750380	 0	 
 515828	 0	 
 24919141	 0	 
 17903742	 0	 
 11270536	 0	Debug sales order workflow in OpenERP 6.1 web client Debug sales order workflow in OpenERP 6.1 web client
 20353639	 0	 
 2314412	 0	 
 3323900	 0	Passing double types to ceil results in different values for different optimization levels in GCC Passing double types to ceil results in different values for different optimization levels in GCC
 38595693	 0	 
 10967882	 0	 
 25722817	 0	Solr Qtime difference to real time Solr Qtime difference to real time
 22632862	 0	 
 34903358	 0	 
 38223729	 0	How to suppress talkback programatically? How to suppress talkback programatically?
 22215248	 0	Get user Geolocation when user uses modem Get user Geolocation when user uses modem
 20346999	 0	 
 9713898	 0	 
 36379539	 0	Rails 4 devise_invitable "The invitation token provided is not valid!" error Rails 4 devise_invitable "The invitation token provided is not valid!" error
 22248851	 0	 
 27909576	 0	How to model mongodb collections for Cassandra database (migration)? How to model mongodb collections for Cassandra database (migration)?
 20810732	 0	 
 234953	 0	 
 38758259	 0	 
 39049541	 0	 
 3543373	 0	 
 22814545	 0	Adding time to curdate mysql Adding time to curdate mysql
 597703	 0	 
 39925635	 0	 
 5210420	 0	 
 26357528	 0	 
 26479504	 0	How to parse milliseconds using Data.Time in Haskell How to parse milliseconds using Data.Time in Haskell
 13404622	 0	 
 21012601	 0	 
 20240426	 0	 
 15235134	 0	 
 15309943	 0	 
 1198893	 0	Access to global data in a dll from an exported dll function Access to global data in a dll from an exported dll function
 39834204	 0	Multiple nested AJAX calls in jQuery: How to do it right, without falling back to synchronous? Multiple nested AJAX calls in jQuery: How to do it right, without falling back to synchronous?
 5527895	 0	 
 35671543	 0	 
 9478913	 0	Determine display mode of sharepoint page Determine display mode of sharepoint page
 27191941	 0	regular expression for all characters not in this range AND another character regular expression for all characters not in this range AND another character
 24633248	 0	 
 25817181	 0	Points behind lines in gnuplot Points behind lines in gnuplot
 8987382	 0	 
 21751558	 0	 
 18051732	 0	 
 1830160	 0	 
 8904583	 0	 
 29739501	 0	Runtime error: Could not load file or assembly 'Microsoft.Owin, Version=3.0.0.0....Azure mobile services Runtime error: Could not load file or assembly 'Microsoft.Owin, Version=3.0.0.0....Azure mobile services
 40549714	 0	 
 20152310	 0	How to capture ring back tone (RBT) sound and record it in java android? How to capture ring back tone (RBT) sound and record it in java android?
 8437176	 0	App load screen in Android App load screen in Android
 22762164	 0	 
 19892258	 0	jquery tablesorter - formatted currency - what do I do wrong? jquery tablesorter - formatted currency - what do I do wrong?
 26196644	 0	Clojure newbie struggling with protocols Clojure newbie struggling with protocols
 30567208	 0	C# How to Determine if Netwokr Path Exists w/o new Process C# How to Determine if Netwokr Path Exists w/o new Process
 13732876	 0	 
 37668337	 0	 
 27963654	 0	 
 26907654	 0	 
 23777013	 0	 
 40632194	 0	 
 28431049	 0	Converting DXL timestamp to C# DateTime Converting DXL timestamp to C# DateTime
 4555057	 0	UML and java classes UML and java classes
 16374996	 0	mysqldump.exe not taking full backup of mysql database mysqldump.exe not taking full backup of mysql database
 19188169	 0	 
 40092664	 0	 
 17060285	 0	Java: double: how to ALWAYS show two decimal digits Java: double: how to ALWAYS show two decimal digits
 38627339	 0	Is it possible to nest SQL tables? Is it possible to nest SQL tables?
 25965636	 0	MySQL count a number of entries within time period sharing at least 1 of 3 columns MySQL count a number of entries within time period sharing at least 1 of 3 columns
 33402810	 0	How can I replace "true" and "false" in java? How can I replace "true" and "false" in java?
 25879057	 0	 
 22609877	 0	 
 20802405	 0	 
 20192471	 0	 
 21458798	 0	 
 37551807	 1	How to send multiple messages to eventhub using python How to send multiple messages to eventhub using python
 7780691	 0	 
 6919874	 0	 
 3188853	 0	Launching Android Native Lock Screen Launching Android Native Lock Screen
 11671990	 0	 
 21801162	 0	Cakephp - joining tables, NOT in Cakephp - joining tables, NOT in
 33310701	 0	Merging cells with VBA Merging cells with VBA
 20602682	 0	Background image looks brighter on Safari Background image looks brighter on Safari
 11263964	 0	 
 27003353	 0	C# simple code to write an INSERT query is giving an exception C# simple code to write an INSERT query is giving an exception
 37804485	 0	 
 16806021	 0	Friends and nested classes Friends and nested classes
 6015196	 0	Method to change self-closing tags to explicit tags in Javascript? Method to change self-closing tags to explicit tags in Javascript?
 9645746	 0	 
 10714707	 0	 
 15155844	 0	 
 1751540	 0	specifying column names of a data frame within a function ahead of time specifying column names of a data frame within a function ahead of time
 6981179	 0	ComboBox not binding in datagrid ComboBox not binding in datagrid
 37144408	 0	 
 7560858	 0	problem displaying webpage on different computers problem displaying webpage on different computers
 27709401	 0	 
 10278431	 0	 
 33835975	 0	Does provisioning have a place in the Drupal world? Does provisioning have a place in the Drupal world?
 25478829	 0	 
 14363443	 0	 
 16388764	 0	How to disable function executing in bind method? How to disable function executing in bind method?
 22427418	 0	 
 33427601	 0	 
 38938074	 0	Mysql count with condition Mysql count with condition
 574667	 0	 
 25312549	 0	 
 31300608	 0	 
 41047079	 0	google home actions catch all query with Actions SDK google home actions catch all query with Actions SDK
 40963998	 0	 
 40064792	 0	 
 5664767	 0	How do I print out java debugging information to the screen like gdb's print command in eclipse? How do I print out java debugging information to the screen like gdb's print command in eclipse?
 21054543	 0	 
 11608641	 0	Scala Form, Type mismatch error Scala Form, Type mismatch error
 31194788	 0	Validating Input Fields with JavaScript or jQuery Validating Input Fields with JavaScript or jQuery
 20441633	 0	Restrict scope of variable within include file in php Restrict scope of variable within include file in php
 14717367	 0	How to convert the java String to different languages How to convert the java String to different languages
 28895039	 0	Jquery for chosen not working properly on rails 4 app Jquery for chosen not working properly on rails 4 app
 35211170	 0	carrierwave backgrounder s3 recreate_versions carrierwave backgrounder s3 recreate_versions
 18151185	 0	 
 29919674	 0	How to use dependent bundles in different container in Fabri8? How to use dependent bundles in different container in Fabri8?
 10566598	 0	 
 5232342	 0	 
 14634166	 0	 
 16222364	 0	 
 38402138	 0	How to restrict users from creating new organization on Grafana How to restrict users from creating new organization on Grafana
 27686169	 0	PHP: calculate array values by array PHP: calculate array values by array
 25887050	 0	 
 28198875	 0	 
 2955707	 0	 
 40277883	 0	Positioning and then making it responsive Positioning and then making it responsive
 3154510	 0	 
 39242333	 0	Tensorflow : Implementing gradient for user op in C++? Tensorflow : Implementing gradient for user op in C++?
 9643069	 0	 
 5856704	 0	 
 4208775	 0	 
 24002066	 0	Progress Bar during the loading of a ListView Progress Bar during the loading of a ListView
 7592838	 0	Correct way to get beans from applicationContext Spring Correct way to get beans from applicationContext Spring
 34931060	 0	Can't read array of structure in C Can't read array of structure in C
 30629810	 0	Plotting multiple columns with a for loop in gnuplot, key doesn't work Plotting multiple columns with a for loop in gnuplot, key doesn't work
 31510255	 0	 
 2868707	 0	 
 3727398	 0	sql server stock quote every second sql server stock quote every second
 17126231	 0	icefaces project deployment error : org.apache.catalina.LifecycleException: java.lang.NoSuchFieldError: SKIP_ITERATION icefaces project deployment error : org.apache.catalina.LifecycleException: java.lang.NoSuchFieldError: SKIP_ITERATION
 28957173	 0	 
 29044041	 0	Is there a way to use UITextField's on a dynamic UITableView, AND 'tab' between them? Is there a way to use UITextField's on a dynamic UITableView, AND 'tab' between them?
 13799027	 0	 
 2733441	 0	 
 18988095	 0	 
 9667115	 0	 
 447930	 0	 
 2340952	 0	<tbody> glitch in PHP Simple HTML DOM parser <tbody> glitch in PHP Simple HTML DOM parser
 17459810	 0	 
 35669173	 0	Clojure destructure map using :keys with qualified keywords not working Clojure destructure map using :keys with qualified keywords not working
 9728419	 0	 
 6556981	 0	 
 13269086	 0	 
 25676448	 0	 
 31307335	 0	 
 17487809	 0	Sort table by reputation and select rank + LIMIT to print above and below rows Sort table by reputation and select rank + LIMIT to print above and below rows
 18802773	 0	Android doesn't deliver correct PHOTO_URI Android doesn't deliver correct PHOTO_URI
 14615048	 0	 
 561122	 0	 
 18888969	 0	 
 26389463	 0	Customize table with jquery Customize table with jquery
 8892831	 1	How to emulate os.path.samefile behaviour on Windows and Python 2.7? How to emulate os.path.samefile behaviour on Windows and Python 2.7?
 38269664	 0	How to improve resized image quality in gtk+3 c? How to improve resized image quality in gtk+3 c?
 38586206	 0	 
 24428571	 0	Asterisk: How can I filter the Dial event only to my extension Asterisk: How can I filter the Dial event only to my extension
 16604386	 0	what is the function of attribute selected in combo box while fetching data from MYSQL in php what is the function of attribute selected in combo box while fetching data from MYSQL in php
 23780917	 0	 
 10089327	 0	 
 241765	 0	 
 39429095	 0	materialized view for for a duration with fast refresh such as last ten minutes materialized view for for a duration with fast refresh such as last ten minutes
 17191465	 0	 
 1687326	 0	Unable to create snapshot of Canvas Unable to create snapshot of Canvas
 22946850	 0	Evolutionary Artificial Intelligence in Video Games Evolutionary Artificial Intelligence in Video Games
 8598171	 0	Workaround for DELETE ... LIMIT clause (SQL) Workaround for DELETE ... LIMIT clause (SQL)
 27245096	 0	 
 1329167	 0	 
 9616077	 0	 
 3395055	 0	 
 12627676	 0	Passing Html tag in Update query Passing Html tag in Update query
 29932443	 0	 
 3288143	 0	 
 13993694	 0	Jquery push all li's ID's into array Jquery push all li's ID's into array
 26851521	 0	 
 23401900	 0	 
 26492272	 0	 
 18845404	 0	 
 19743559	 0	 
 30174087	 0	 
 20897900	 0	 
 37986563	 0	 
 28529215	 0	 
 28608911	 0	 
 16369706	 0	 
 38072975	 0	 
 18745200	 0	 
 16350841	 0	 
 17152024	 0	 
 31688717	 0	Cocoa launch application window Cocoa launch application window
 23673818	 0	 
 41067535	 0	 
 5381004	 0	 
 14876110	 0	 
 5714701	 0	How to open forms ussing keyboard keys How to open forms ussing keyboard keys
 22159190	 0	 
 32208030	 0	 
 23620796	 0	 
 5073928	 0	 
 7255652	 0	 
 4787264	 0	 
 19356791	 0	 
 33618760	 0	 
 38028012	 0	 
 338945	 0	What are some reasons I might be receiving this "Symbol not defined" error in Visual Studio 2005 (screenshot included) What are some reasons I might be receiving this "Symbol not defined" error in Visual Studio 2005 (screenshot included)
 33357067	 0	 
 36848540	 0	 
 22225908	 0	 
 9247315	 0	 
 2686454	 0	How to rollback in EF4 for Unit Test TearDown? How to rollback in EF4 for Unit Test TearDown?
 3553540	 0	 
 19422892	 0	 
 18971283	 0	breeze js apostraphe causing query to fail breeze js apostraphe causing query to fail
 17752918	 0	 
 36032002	 0	Crystal Report not supporting to style attribute of Paragraph tag Crystal Report not supporting to style attribute of Paragraph tag
 40528566	 1	How to aggregate values over a bigger than RAM gzip'ed csv file? How to aggregate values over a bigger than RAM gzip'ed csv file?
 20651236	 0	Sync branches in git Sync branches in git
 10420003	 0	 
 29171879	 0	 
 17962433	 0	 
 37334888	 0	Reduce Transparency setting in OS X makes white text in NSButton in popover disappear Reduce Transparency setting in OS X makes white text in NSButton in popover disappear
 33820507	 0	Could not open ServletContext resource [/WEB-INF/mvc-dispatcher-servlet.xml] Could not open ServletContext resource [/WEB-INF/mvc-dispatcher-servlet.xml]
 8436066	 0	 
 6651537	 0	 
 18350101	 0	What is the best practise to maintain authenticated user details in an ASP.NET Intranet MVC application What is the best practise to maintain authenticated user details in an ASP.NET Intranet MVC application
 3410674	 0	 
 13431881	 0	 
 36503536	 1	Send Video over TCP using OpenCV and sockets in Raspberry Pi Send Video over TCP using OpenCV and sockets in Raspberry Pi
 28751931	 0	How to mutually exclude two (or more) boolean flags using json shema? How to mutually exclude two (or more) boolean flags using json shema?
 35777586	 0	 
 7608511	 0	Java POI : How to read Excel cell value and not the formula computing it ? Java POI : How to read Excel cell value and not the formula computing it ?
 34298113	 0	 
 4192812	 0	Parsing pair of floats Parsing pair of floats
 26670693	 0	 
 16443877	 0	 
 3654257	 0	 
 40175236	 0	SSL not working between Linux and Windows SSL not working between Linux and Windows
 9699338	 0	 
 9482952	 0	 
 17660504	 0	GXT get value of TextArea without focus loss GXT get value of TextArea without focus loss
 29094706	 0	jQuery - If first element has class then Function jQuery - If first element has class then Function
 33355290	 0	 
 37589976	 0	How to iterate array in json How to iterate array in json
 19975386	 0	 
 31219272	 0	Selector in Method over riding Selector in Method over riding
 459747	 0	 
 25610893	 0	 
 35525200	 0	My getter and setter functions for Tic Tac Toe are not working My getter and setter functions for Tic Tac Toe are not working
 9297352	 0	 
 10412684	 0	compiling your own glibc compiling your own glibc
 8338593	 0	How to get the selected radio button value from five radio buttons in android? How to get the selected radio button value from five radio buttons in android?
 14904263	 0	 
 24128315	 0	 
 13537482	 0	Open Elfinder 2.X from input field Open Elfinder 2.X from input field
 10122569	 0	 
 18397644	 0	FXG ScaleGrid on BitmapImage not working FXG ScaleGrid on BitmapImage not working
 39624683	 0	 
 4920668	 0	 
 19327731	 0	How to find the vertical and horizontal distance from the center of a rectangle How to find the vertical and horizontal distance from the center of a rectangle
 13065225	 0	display multiple row for one record in jqgrid display multiple row for one record in jqgrid
 13823707	 0	Creating a list of most popular posts of the past week - Wordpress Creating a list of most popular posts of the past week - Wordpress
 37470417	 0	Use json-simple (Java, Eclipse) to convert a txt file to JSON file, some special characters does not shown properly in JSON file Use json-simple (Java, Eclipse) to convert a txt file to JSON file, some special characters does not shown properly in JSON file
 29940766	 0	 
 11372530	 0	 
 32902868	 0	Swift set variable to another ViewController Swift set variable to another ViewController
 4346901	 0	Suggestion for solving fragile pattern matching Suggestion for solving fragile pattern matching
 15846265	 0	Using break; in Struts1 <logic:iterate> Using break; in Struts1 <logic:iterate>
 10575459	 0	 
 6185983	 0	 
 8116829	 0	JSF 2.0 has Bean Validation (JSR 303) and also its own Validation Framework JSF 2.0 has Bean Validation (JSR 303) and also its own Validation Framework
 39795421	 0	Show in view only object with specified id Show in view only object with specified id
 17511761	 0	 
 2480835	 0	NHibernate paging for Telerik Extensions for ASP.NET MVC NHibernate paging for Telerik Extensions for ASP.NET MVC
 39010768	 0	 
 16873967	 0	.htaccess URL rewrite works, but address bar then shows 'dirty' URL .htaccess URL rewrite works, but address bar then shows 'dirty' URL
 37984296	 0	 
 11244025	 0	 
 10099325	 0	 
 2802273	 0	 
 19127847	 0	 
 33492944	 0	 
 40562875	 0	 
 18099453	 0	Why the data retrieved isn't shown Why the data retrieved isn't shown
 28719778	 0	How to add PATH more than one values in Environment variable? How to add PATH more than one values in Environment variable?
 10316217	 0	How to see output in Amazon EMR/S3? How to see output in Amazon EMR/S3?
 19045469	 0	javascript: null variable in function changes its value? javascript: null variable in function changes its value?
 37636328	 0	 
 24074250	 0	 
 8369922	 0	 
 11773518	 0	 
 5430663	 0	Adding observer to NSNotificationCenter second time causes EXC_BAD_ACCESS Adding observer to NSNotificationCenter second time causes EXC_BAD_ACCESS
 10176059	 0	 
 2452577	 0	 
 4784699	 0	 
 2303322	 0	Custom form elements script Custom form elements script
 12864176	 0	 
 27724447	 0	 
 28839887	 0	number bytes read from gpio input is zero number bytes read from gpio input is zero
 29310107	 0	 
 10737728	 0	NSPoint in NSBezierPath NSPoint in NSBezierPath
 26192170	 0	Can I transfer my phone numbers from ringcentral into twilio? Can I transfer my phone numbers from ringcentral into twilio?
 23787948	 0	 
 27657784	 0	How to extract the result of a query from JSON inside a custom javascript function in OrientDB How to extract the result of a query from JSON inside a custom javascript function in OrientDB
 8285825	 0	How to change text or background color in a Windows console application How to change text or background color in a Windows console application
 15388670	 0	popup with bootstrap popup with bootstrap
 19047053	 0	having a powers of 2 questions having a powers of 2 questions
 27343787	 0	 
 32129237	 0	 
 8086193	 0	How to iterate over a formset in django? How to iterate over a formset in django?
 18789390	 0	 
 18961158	 0	Formatting data based on string or number - google visualization Formatting data based on string or number - google visualization
 30355298	 0	 
 10725430	 0	 
 3193062	 0	 
 34803298	 0	 
 17293590	 0	How efficient is .clone()? How efficient is .clone()?
 4024056	 0	Threads vs. Async Threads vs. Async
 5167035	 0	Excutereader is very slow when taking data by oledbcommand object Excutereader is very slow when taking data by oledbcommand object
 5814130	 0	 
 12976403	 0	 
 10185165	 0	FaceBook UI is not populating multiple friends selected FaceBook UI is not populating multiple friends selected
 14367196	 0	WM_PAINT Bitblitting multiple times? WM_PAINT Bitblitting multiple times?
 5112552	 0	 
 30429279	 0	 
 28873015	 0	 
 28447945	 0	 
 20116797	 0	 
 21252288	 0	 
 25766028	 0	 
 19718770	 0	 
 22064095	 1	fast system calls in R fast system calls in R
 9885459	 0	 
 22554399	 0	 
 10223043	 0	 
 21777508	 0	 
 36007311	 0	 
 29690401	 0	 
 6678622	 0	 
 25470471	 0	 
 39856051	 0	 
 21924406	 0	 
 137750	 0	 
 3505889	 0	Can I set the size attribute of StructLayout at runtime? Can I set the size attribute of StructLayout at runtime?
 17097342	 0	 
 1673178	 0	cvs2svn changes binary files cvs2svn changes binary files
 28022612	 0	 
 314693	 0	 
 40716909	 0	 
 3396872	 0	 
 17413697	 0	 
 19828260	 0	 
 21934217	 1	Relocate mouse cursor on screen Relocate mouse cursor on screen
 24816042	 0	CSS - Table mode how to display correctly? CSS - Table mode how to display correctly?
 29112595	 0	I want to copy files from one folder to another in my dedicated server I want to copy files from one folder to another in my dedicated server
 20698019	 0	 
 31275378	 0	 
 3817360	 0	Where does PHP save temporary files during uploading? Where does PHP save temporary files during uploading?
 5710706	 0	 
 21665479	 0	How to skip/ignore a specific position (on a list) within a loop, in C language? How to skip/ignore a specific position (on a list) within a loop, in C language?
 27222363	 0	R: How to count number of 1 and write to vector R: How to count number of 1 and write to vector
 23893604	 0	Caused by: com.google.gson.TokenMgrError: Lexical error at line 1, column 1. Encountered: "<" (60), after : "" Caused by: com.google.gson.TokenMgrError: Lexical error at line 1, column 1. Encountered: "<" (60), after : ""
 18265414	 0	PHP login with PDO, doesnt seem to work PHP login with PDO, doesnt seem to work
 37164244	 0	Do we need a second thread to process time-consuming jobs with inotify? Do we need a second thread to process time-consuming jobs with inotify?
 15205731	 0	 
 13701479	 0	 
 38432624	 0	Fast inserting or updating data from huge JSON to MYSQL with php Fast inserting or updating data from huge JSON to MYSQL with php
 25928936	 0	Get the size of an array from its type Get the size of an array from its type
 9583652	 0	 
 31868428	 0	 
 27301946	 0	 
 21652345	 0	From inside a custom directive how to change text of another span element? From inside a custom directive how to change text of another span element?
 38736983	 0	 
 17286730	 0	 
 17983180	 0	Updating Yii Dropdownlist After Insert New Element [SOLVED] Updating Yii Dropdownlist After Insert New Element [SOLVED]
 18907389	 0	 
 39919091	 0	 
 11654411	 0	Single criteria query with two separate sets of restrictions Single criteria query with two separate sets of restrictions
 22982367	 0	 
 24274151	 0	 
 21697697	 0	 
 13650676	 0	 
 2674853	 0	How to delete a string inside a file (.txt) in Java Programming How to delete a string inside a file (.txt) in Java Programming
 36784340	 0	Finding the last row with data using vba Finding the last row with data using vba
 28918643	 0	Full Calendar Event Height in Month View Full Calendar Event Height in Month View
 24712756	 0	Want to start an activity from listview click but my class does not extend activity Want to start an activity from listview click but my class does not extend activity
 23514209	 0	 
 22104970	 0	 
 17654634	 0	 
 41010312	 0	Bootstrap datetimepicker - How to set all picker tooltips at once? Bootstrap datetimepicker - How to set all picker tooltips at once?
 39506157	 0	 
 25561125	 1	Parsing and Storing HTML Tags Along With Text Parsing and Storing HTML Tags Along With Text
 38229544	 0	Node-Webkit screen rotation/orientation enforcement or control? Node-Webkit screen rotation/orientation enforcement or control?
 19644095	 0	 
 20322130	 0	 
 13795206	 0	Strange output from Java typecast Strange output from Java typecast
 26871943	 0	 
 7565568	 0	 
 24087718	 0	 
 9475742	 0	Making UIImagePickerController look like Photos app Making UIImagePickerController look like Photos app
 17324888	 0	 
 36242029	 0	 
 19886884	 0	 
 20570153	 0	 
 23109791	 0	 
 16341343	 0	Exactly which content-inserting block helpers have changed behaviour in Rails 3? Exactly which content-inserting block helpers have changed behaviour in Rails 3?
 20669873	 0	 
 37672202	 0	I'm facing Duplicate name exception I'm facing Duplicate name exception
 4906065	 0	 
 31004208	 0	IE11 - flash (.swf) not working when not connected/offline using appcache (webcam.js) IE11 - flash (.swf) not working when not connected/offline using appcache (webcam.js)
 38444485	 0	Use std::bind to remove arguments Use std::bind to remove arguments
 30148228	 0	 
 2625164	 0	 
 16581835	 0	 
 39533385	 0	 
 17179304	 0	 
 30851800	 0	 
 11200335	 0	Invalid output with fscanf() Invalid output with fscanf()
 10710677	 0	Login in JSF 2.0 with Glassfish 3.1.2 and JAAS Login in JSF 2.0 with Glassfish 3.1.2 and JAAS
 685011	 0	SQL Server 2008 Management Studio Snippets SQL Server 2008 Management Studio Snippets
 30001286	 0	 
 16529304	 0	 
 1653217	 0	How do I figure out the smtp_port for my localhost? How do I figure out the smtp_port for my localhost?
 6997375	 0	 
 35382289	 1	Controlling pygame animation through text input Controlling pygame animation through text input
 1217690	 0	 
 18016725	 0	Update specific object in array Update specific object in array
 5004015	 0	 
 12552139	 0	 
 8711744	 0	 
 19512154	 0	Yii CHtml submitButton Save function Yii CHtml submitButton Save function
 26879181	 0	Highcharts custom styling connect and label Highcharts custom styling connect and label
 13034355	 0	Web Deploy to 2 separate web servers? Web Deploy to 2 separate web servers?
 27279740	 0	In spring config xml file all dependency are instantiate for Singleton scope when application context start? In spring config xml file all dependency are instantiate for Singleton scope when application context start?
 3061186	 0	 
 38421784	 0	 
 20211559	 0	Converting arbitrarily nested lists to POCOs or DataTables Converting arbitrarily nested lists to POCOs or DataTables
 16891837	 0	Restrict a user to visit a particular page only certain number of times Restrict a user to visit a particular page only certain number of times
 33905192	 0	 
 21305099	 0	 
 15185127	 0	Cmake generates incorrect configurations Cmake generates incorrect configurations
 37892431	 0	 
 35508423	 0	 
 1545284	 0	 
 36916053	 0	How do I obtain values of a curve f(x1,x2) = 0 in R to visualize it? How do I obtain values of a curve f(x1,x2) = 0 in R to visualize it?
 15252037	 0	 
 776966	 0	 
 8187781	 0	 
 23369426	 0	 
 35271814	 0	 
 25096495	 0	 
 10235309	 0	 
 6181671	 0	 
 39183961	 0	 
 18184897	 0	 
